id,name,price,original_price,rating_average,review_count,author,quantity_sold,inventory_status,category_id,category_name,Công ty phát hành,Loại bìa,Số trang,Ngày xuất bản,Năm xuất bản,Năm xuất bản điền bổ sung, 
273418799,Truyện Ngắn Về Ấn Độ,78300,90000,0,0,Hồ Anh Thái,8,available,9733,Kiến Thức Bách Khoa,Kim Đồng,Bìa mềm,260,11/25/23 0:00,,2023,
273355903,"Làm Cha Mẹ Tỉnh Thức - Chuyển Hóa Bản Thân, Trao Quyền Cho Con Cái",93130,139000,5,831,Tiến sĩ Shefali Tsabary,7644,available,3320,Cẩm nang làm cha mẹ,Thái Hà,Bìa mềm,312,11/15/20 0:00,,2020,
270734420,Forrest Gump,107000,135000,4.8,274,Winston Groom,3379,available,67997,Tiểu Thuyết Phương Tây,NXB Trẻ,Bìa mềm,344,04/07/23 0:00,,2023,
263682934,Sức Mạnh Của Sự Tiêu Cực,67500,99000,5,6,Sarah Knight,49,available,871,Sách tư duy - Kỹ năng sống,Vibooks,Bìa mềm,208,06/26/23 0:00,,2023,
263199889,Khổng tử - Tinh hoa trí tuệ qua danh ngôn (Tái Bản 2023),76500,98000,4.8,5,Hoàng Nha Phương,39,available,67981,Danh nhân Nước Ngoài,VanLangBooks,Bìa mềm,255,06/01/23 0:00,,2023,
263028543,Lão Tử - Tinh hoa trí tuệ qua danh ngôn (Tái Bản 2023),77000,96000,5,4,Hoàng Thần Thuần,34,available,67981,Danh nhân Nước Ngoài,VanLangBooks,Bìa mềm,223,06/01/23 0:00,,2023,
251395978,Hầu như vô hại,117000,145000,5,5,Douglas Adams,46,available,840,Truyện Giả tưởng - Huyền Bí - Phiêu Lưu,Nhã Nam,Bìa mềm,316,01/01/23 0:00,,2023,
225909087,Black Jack 17 (Bìa Cứng),135000,135000,0,0,Osamu Tezuka,1,available,1084,"Truyện Tranh, Manga, Comic",NXB Trẻ,Bìa cứng,238,01/01/23 0:00,,2023,
216001266,Tô Màu Rau -Củ - Quả (Song Ngữ Anh-Việt) Tập 3 - Tái Bản,8400,14000,0,0,Phan Minh Đạo,18,available,856,Tô màu - Luyện chữ  ,Nhà sách Minh Thắng,Bìa mềm,16,12/12/22 0:00,,2022,
206678865,Dám Nghĩ Lại,120000,168000,5,135,Adam Grant,2683,available,2,Root,First News - Trí Việt,,340,12/12/22 0:00,,2022,
197212989,Magic Kaito Tập 1 (Tái Bản 2022),30600,32000,5,7,Gosho Aoyama,47,available,1084,"Truyện Tranh, Manga, Comic",NXB Kim Đồng,Bìa mềm,192,09/07/22 0:00,,2022,
196409866,Sống Sót Nơi Công Sở English Conversation- Tự Tin Giao Tiếp Với 25 Động Từ Và 75 Cấu Trúc Cơ Bản ( Tái bản),136000,199000,4.5,9,Oh Soktae,73,available,67858,Tiếng Anh giao tiếp,Alphabooks,Bìa mềm,388,08/01/22 0:00,,2022,
191919685,Dư luận nữ quyền tại Huế tại Huế (1926-1929) trên sách báo đương thời,126000,180000,5,4,Lại Nguyên Ân,50,available,886,Lĩnh vực khác,NXB Phụ Nữ Việt Nam,Bìa mềm,548,07/01/22 0:00,,2022,
129766523,Boxset Cao Cấp - Cuốn Theo Chiều Gió (Bản Dịch Mới),486000,698000,4.5,22,Margaret Mitchell,99,available,67994,Tác Phẩm Kinh Điển Nước Ngoài,Đinh Tị,Bìa cứng,688,10/10/21 0:00,,2021,
107707568,Tôn Tử Mưu Lược Tung Hoành (Tái Bản),105600,120000,5,2,Trương Quốc Hạo,4,available,877,Sách giáo dục,VanLangBooks,Bìa gập,344,06/01/21 0:00,,2021,
102440084,Lịch Sử Nước Ta (Bài Diễn Ca Lịch Sử Nước Ta Bằng Thể Thơ Lục Bác).DSHCM,64000,80000,0,0,Hồ Chí Minh,6,available,316,Sách tiếng Việt,NXB Trẻ,Bìa mềm,112,06/01/21 0:00,,2021,
96550393, Đàn Ông Sao Hỏa Đàn Bà Sao Kim ( Phiên bản 2021),188000,188000,0,0,John Gray,0,available,871,Sách tư duy - Kỹ năng sống,BIZBOOKS,Bìa mềm,488,,,,
77730766,"IELTS Key Speaking - Công Thức Học Nhanh IELTS - Speaking Part 1, 2, 3",113900,139000,5,3,Ninh Huyền Trang,11,available,67853,Luyện thi IELTS,Megabook,Bìa mềm,176,12/01/20 18:16,,2020,
73230838,IELTS Writing For Beginner - Academic Model,129300,168000,5,4,Tôn Vũ,22,available,67853,Luyện thi IELTS,1980 Books,Bìa mềm,384,11/01/20 0:00,,2020,
71907868,Sinh Vật Thần Thoại Khắp Thế Gian,67100,79000,5,67,Epic,227,available,316,Sách tiếng Việt,NXB Kim Đồng,Bìa mềm,200,10/15/20 0:00,,2020,
53720983,Con Chim Xanh - Văn Học Trong Nhà Trường,43200,48000,5,4,Maurice Maeterlinck,34,available,2,Root,NXB Kim Đồng,Bìa mềm,200,04/04/20 0:00,,2020,
32674752,12 cuộn Băng keo giấy 2.4cm,40000,40000,4.8,27,Không rõ,263,available,68246,Băng keo giấy,Không rõ,,0,,,,
24951095,Mắt Biếc (Tái Bản 2019),90100,110000,4.8,2965,Nguyễn Nhật Ánh,34974,available,316,Sách tiếng Việt,NXB Trẻ,Bìa mềm,300,07/01/19 0:00,,2019,
8835141,Đi Qua Hoa Cúc (Tái Bản),87100,105000,4.8,291,Nguyễn Nhật Ánh,4919,available,316,Sách tiếng Việt,NXB Trẻ,Bìa mềm,226,12/01/18 0:00,,2018,
7833003,Sống Như Một Nàng Mèo,73900,87000,4,1,Mèo W,6,available,68000,Truyện ngắn - Tản văn - Tạp Văn Việt Nam,Alphabooks,Bìa mềm,180,01/11/18 0:00,,2018,
2388505,Mèo Trắng Pangur Và Vị Tu Sĩ,41600,49000,4.5,2,Jo Ellen Bogart,20,available,2,Root,Thái Hà,Bìa mềm,36,,,,
1822057,Định Lý Cuối Cùng Của Fermat - Một Mật Mã Huyền Bí Và Định Mệnh,47700,62000,4.7,55,Lê Quang Ánh,603,available,2,Root,NXB Tổng Hợp,Bìa mềm,206,01/01/18 0:00,,2018,
543365,Combo Đánh Thức Con Người Phi Thường Trong Bạn + Đánh Thức Năng Lực Vô Hạn,227000,227000,5,17,.,65,available,2,Root,First News - Trí Việt,,0,08/30/16 0:00,,2016,
473823,Sổ Lò Xo Grand B5 240 Trang Bìa Nhựa,42500,42500,5,6,Không rõ,82,available,1899,Sổ Tay Các Loại,Không rõ,,240,,,,
276525657,Truyện tranh Attack On Titan - Chang Book,52000,52000,0,0,Hajime Isayama,13,available,1084,"Truyện Tranh, Manga, Comic",NXB Trẻ,Bìa mềm,200,11/08/24 14:40,,2024,
276504657,Long Nhong Trong Hẻm Nhỏ,97580,119000,0,0,Đoàn Xuyên từ Đáy Giếng,0,available,68000,Truyện ngắn - Tản văn - Tạp Văn Việt Nam,Skybooks,Bìa mềm,256,,,,
276497195,Con Đường Chuyển Hóa - 50 Bài giảng về con đường chân chánh - Thầy Thích Pháp Hòa,134000,188000,5,26,Thích Pháp Hòa,584,available,67980,Tôn Giáo - Tâm Linh Khác,First News - Trí Việt,Bìa mềm,432,,,,
276450479,852,135780,219000,4,1,Giải Tổng,12,available,1521,Truyện ngôn tình,Linh Lan Books,Bìa mềm,424,,,,
276384547,Sách Bàn về Binh pháp Tôn Tử,33000,33000,5,1,Chủ tịch Hồ Chí Minh,10,available,385,Sách kỹ năng làm việc,Nhà Xuất Bản Chính Trị Quốc Gia Sự Thật,,0,,,,
275844089,Combo Chat GPT Thực Chiến + AI 5.0,263100,378000,5,1,Không rõ,1,available,848,Sách Marketing - Bán hàng ,1980 Books,,0,,,,
275335280,Bộ ba phép thuật - Úm ba la hiện ra nhà sạch,52000,62000,0,0,Stephanie Dahle,0,available,855,Truyện tranh thiếu nhi,Nhã Nam,Bìa mềm,28,,,,
275335277,Bộ ba phép thuật - Úm ba la ánh sáng hiện ra,52000,62000,0,0,Stephanie Dahle,0,available,855,Truyện tranh thiếu nhi,Nhã Nam,Bìa mềm,28,,,,
275300046,Bộ Sách Kamishibai - Kể Chuyện Bằng Tranh ( Bản Đặc Biệt),238000,250000,0,0,Lê Minh Hằng,2,available,855,Truyện tranh thiếu nhi,NXB Kim Đồng,Bìa mềm,11,06/01/24 0:00,,2024,
275153551,Career Paths Logistics (Esp) Student's Book With Digibook App.,221000,221000,0,0,nhieu tac gia,6,available,14872,ELTs,CÔNG TY TNHH EDUCATION SOLUTIONS VIỆT NAM,Bìa mềm,0,05/10/23 14:44,,2023,
274848353,Bạn Có Thích Làm Mèo?,42750,45000,0,0,Không rõ,0,available,854,Truyện kể cho bé,Kim Đồng,Bìa mềm,0,04/22/24 0:00,,2024,
274802501,Thần Số Học Ứng Dụng,119000,169000,4.8,1722,Joy Woodward,11348,available,316,Sách tiếng Việt,Booklife,Bìa mềm,280,12/01/20 0:00,,2020,
273708791,Não trái - não phải: Và cách chúng ảnh hưởng đến hành vi hằng ngày của chúng ta,109000,158000,5,1,Lorin J. Elias Ph.D.,14,available,8322,Nhà Sách Tiki,Công ty CP Sách Bizbooks,Bìa mềm,272,,,,
271515947,Trần Khát Chân (Tiểu thuyết lịch sử),114000,149000,4.7,3,Lương Hạnh,22,available,316,Sách tiếng Việt,BESTBOOKS,Bìa mềm,252,01/01/23 0:00,,2023,
260811707,Muôn Kiếp Nhân Sinh 3 (Bìa Mềm),109000,218000,5,620,Nguyên Phong,7239,available,8322,Nhà Sách Tiki,First News - Trí Việt,Bìa mềm,604,05/01/23 0:00,,2023,
248362144,Nơi chúng ta thuộc về,126000,140000,0,0,Amanda Huỳnh,0,available,8322,Nhà Sách Tiki,NXB Trẻ,Bìa mềm,176,03/08/23 0:00,,2023,
209891492,Những Người Hàng Xóm,82100,110000,5,508,Nguyễn Nhật Ánh,4873,available,6750,Truyện dài,NXB Trẻ,Bìa cứng,232,12/01/22 0:00,,2022,
207810985,Cuốn Dành Tặng Riêng Con bìa cứng - Sách thơ Thai Giáo cho mẹ bầu Hạnh phúc,89000,89000,4.8,4,Không rõ,42,available,68030,Thai giáo,CÔNG TY TNHH LIONBOOKS VIỆT NAM,Bìa cứng,40,,,,
197584816,TIỀN CÓ MUA ĐƯỢC TUỔI THƠ CON? Hành trình đi tìm kho báu trên ngọn núi tuyết,129000,129000,5,9,Không rõ,91,available,3320,Cẩm nang làm cha mẹ,Liên kết với tác giả,Bìa gập,180,11/29/21 10:40,,2021,
195961285,Trà Hoa Nữ (Bìa Cứng) - Tái Bản,86200,115000,5,8,Alexandre Dumas,43,available,67994,Tác Phẩm Kinh Điển Nước Ngoài,Nhà sách Minh Thắng,Bìa cứng,312,05/05/22 0:00,,2022,
192376844,Sống chậm mà chất: Hãy chậm lại một chút để tận hưởng từng phút giây cuộc sống,82700,109000,5,1,Brooke McAlary,45,available,871,Sách tư duy - Kỹ năng sống,BESTBOOKS,Bìa mềm,200,01/01/20 0:00,,2020,
190491187,Bài Tập Tiếng Anh Lớp 7 - Chân trời sáng tạo (Không đáp án),52000,80000,5,14,Lưu Hoằng Trí,118,available,2249,Sách tham khảo cấp II,Nhà Sách Hồng Ân,Bìa mềm,220,,,,
176831152,Vui Học Sơ Đồ Tư Duy: Sách Bóc Dán - Học Cách Sắp Xếp Và So Sánh,49600,58000,3,2,Lạc Tư Tư,40,available,2,Root,NXB Kim Đồng,Bìa mềm,28,06/25/23 0:00,,2023,
168712398,Career Paths Tourism (Esp) Student's Book With Digibook App.,221000,221000,5,9,Không rõ,89,available,14872,ELTs,CÔNG TY TNHH EDUCATION SOLUTIONS VIỆT NAM,Bìa mềm,0,05/15/17 15:34,,2017,
165701973,Vật Lý Kiến Trúc ( Tặng Kèm Sổ Tay),95060,97000,5,2,Nguyễn Đình Huấn,23,available,8322,Nhà Sách Tiki,NXB Xây Dựng,Bìa mềm,180,,,,
153945429,Bút gel Lalunavn ngòi 0.5mm nhiều màu tùy chọn cho học sinh mira- A24,6900,6900,5,15,Không rõ,140,available,67345,Bút gel,Không rõ,,0,,,,
153518828,Hong Tay Khói Lạnh (Tản Văn Nguyễn Ngọc Tư),68500,90000,5,348,Nguyễn Ngọc Tư,2599,available,68000,Truyện ngắn - Tản văn - Tạp Văn Việt Nam,NXB Trẻ,Bìa mềm,176,12/12/21 0:00,,2021,
147988196,"Combo 3 Cuốn ""Hiểu Hết"": How Food Works - Hiểu Hết Về Thức Ăn + How The Body Works - Hiểu Hết Về Cơ Thể + How Psychology Works - Hiểu Hết Về Tâm Lý Học",540000,900000,5,50,DK,270,available,9733,Kiến Thức Bách Khoa,Nhã Nam,Bìa cứng,255,12/12/21 0:00,,2021,
100382944,Sách Thức Tỉnh Mục Đích Sống,108040,148000,5,16,Eckhart Tolle,174,available,871,Sách tư duy - Kỹ năng sống,First News - Trí Việt,,392,,,,
98740795,Khúc Hát Của Cây,142000,175000,4.8,48,David George Haskell,414,available,886,Lĩnh vực khác,Phương Nam Book,Bìa mềm,332,05/01/21 0:00,,2021,
79126532,Children'S Illustrated Thesaurus - Từ Điển Đồng Nghĩa Dành Cho Trẻ Em,234500,286000,5,3,DK,8,available,853,Kiến thức - Bách khoa,Đinh Tị,Bìa mềm,264,03/01/21 0:00,,2021,
75813201,Không Đến Một (Tái Bản - Bìa Cam),83700,110000,5,316,Blake Masters,2799,available,316,Sách tiếng Việt,NXB Trẻ,Bìa mềm,276,01/01/21 0:00,,2021,
74416874,Perfect English Grammar - Cẩm Nang Tự Học Toàn Diện Ngữ Pháp Tiếng Anh - Basic,89000,139000,5,32,Thiên Hương,197,available,67856,Ngữ pháp Tiếng Anh,Megabook,Bìa mềm,200,12/01/20 0:00,,2020,
50215938,Di Sản Hồ Chí Minh - Lịch Sử Nước Ta (Khổ Nhỏ),29700,35000,5,12,Hồ Chí Minh,76,available,67895,Triết Học phương Đông,NXB Trẻ,,0,,,,
38265901,Điều Quan Trọng Nhất – The Most Important Thing,299000,299000,4.7,643,Howard Marks,5143,available,8322,Nhà Sách Tiki,CÔNG TY TNHH HAPPY LIVE,Bìa cứng,378,01/10/22 8:23,,2022,
22634335,Kỹ Năng Quản Lý Nhân Sự Chuyên Nghiệp,101100,119000,4.5,13,Whitney Johnson,171,available,4144,Sách quản trị nhân lực,1980 Books,Bìa mềm,300,07/01/19 0:00,,2019,
14890554,Combo Đạo Tình (Bộ 2 tập - Tái bản 2018) Tặng kèm bookmark yêu thương,278000,278000,5,20,Chu Ngọc,78,available,316,Sách tiếng Việt,Quảng Văn,Bìa mềm,0,,,,
9729890,Tam Quốc Diễn Nghĩa - Bộ 3 Tập (Tái bản ),270000,390000,4.8,68,La Quán Trung,579,available,67994,Tác Phẩm Kinh Điển Nước Ngoài,Đông A,Bìa mềm,1898,12/31/18 12:19,,2018,
764033,Bé Tô Màu (2-6+) - Những Con Côn Trùng Bé Nhỏ - Tập 2,11200,12500,0,0,Ngọc Linh,2,available,2,Root,Đinh Tị,Bìa mềm,16,08/17/17 0:00,,2017,
419590,A Book For IELTS 2nd Edition - Kèm CD (Tái Bản 2014),208800,232000,0,0,McCarter,2,available,67853,Luyện thi IELTS,Nhân Trí Việt,Bìa mềm,302,10/21/14 0:00,,2014,
277521192,Mật Mã 6:20,191000,279000,5,1,Không rõ,6,available,664,Truyện trinh thám,1980 Books,,0,,,,
277347274,Quá Đỗi Dịu Dàng,167200,209000,0,0,Điềm Thụy,0,available,67996,Tiểu Thuyết Phương Đông,Moon Novels,Bìa mềm,480,05/01/25 0:00,,2025,
277312183,Sách - Tuổi Thọ - Lifespan - Tại Sao Chúng Ta Già Đi Và Có Thực Sự Phải Như Vậy Không?,260000,325000,5,3,Không rõ,33,available,885,Sách Y Học,Fahasa,Bìa mềm,0,12/21/23 14:00,,2023,
276944803,Biệt Động Sài Gòn,98800,130000,5,1,Nguyễn Đức Hùng,29,available,839,Sách văn học,NXB Trẻ,Bìa mềm,272,,,,
276928994,Bộ Sách Móng Vuốt Quạ Đen,95000,100000,0,0,Leigh Bardugo,41,available,840,Truyện Giả tưởng - Huyền Bí - Phiêu Lưu,Nhà Xuất Bản Kim Đồng,Bìa mềm,0,01/01/25 0:00,,2025,
276862868,BĂNG ĐIỂM (QUYỂN HẠ) – Miura Ayako – Ái Tiên dịch – NXB Trẻ,126000,170000,5,5,Không rõ,45,available,67996,Tiểu Thuyết Phương Đông,NXB Trẻ,Bìa mềm,372,,,,
276379811,Series các tập WIND BREAKER,39500,39500,5,3,NII Satoru,106,available,2,Root,NXB Trẻ,Bìa mềm,192,10/04/24 0:00,,2024,
275946529,Những Tấm Lòng Cao Cả,110000,139000,5,19,Edmondo De Amicis,228,available,67994,Tác Phẩm Kinh Điển Nước Ngoài,Bookland,Bìa mềm,392,,,,
275703757,Mẹ Nhật Thai Giáo,65100,89000,5,6,Akira Ikegawa,370,available,316,Sách tiếng Việt,Thái Hà,Bìa mềm,160,08/15/21 0:00,,2021,
275408090,Tottochan Bên Cửa Sổ (Tái Bản 2024),96000,120000,5,3,Kuroyanagi Tetsuko,112,available,2,Root,Nhã Nam,Bìa mềm,0,12/21/23 14:00,,2023,
274845354,Sapiens - Lược Sử Loài Người (Bản Bỏ Túi),109000,159000,5,75,Yuval Noah Harari,616,available,9725,Lịch Sử Thế Giới,Alphabooks,Bìa mềm,628,04/15/24 0:00,,2024,
274761877,Agatha Christie. Bí mật chuyến tàu xanh,99100,145000,5,19,Agatha Christie,210,available,664,Truyện trinh thám,NXB Trẻ,Bìa mềm,340,04/15/24 0:00,,2024,
274498228,Đường Xưa Mây Trắng - Theo Gót Chân Bụt - Thích Nhất Hạnh,238000,329000,5,209,Thích Nhất Hạnh,2515,available,316,Sách tiếng Việt,Phương Nam Book,Bìa mềm,713,01/01/22 0:00,,2022,
273822788,"Ngày mai, ngày mai và ngày mai nữa",193000,259000,5,53,Gabrielle Zevin,606,available,6750,Truyện dài,Nhã Nam,Bìa mềm,576,,,,
273621275,Agatha Christie. Bi kịch ba hồi,104000,125000,5,38,Agatha Christie,419,available,664,Truyện trinh thám,NXB Trẻ,Bìa mềm,304,12/13/23 0:00,,2023,
273202457,Nguyễn Ngọc Tư - Trôi,79100,95000,5,30,Nguyễn Ngọc Tư,479,available,8322,Nhà Sách Tiki,NXB Trẻ,Bìa mềm,152,11/06/23 0:00,,2023,
272857824,Trái Tim Của Bụt,177540,269000,5,60,Thích Nhất Hạnh,609,available,316,Sách tiếng Việt,Thái Hà,Bìa mềm,596,10/01/23 0:00,,2023,
271729831,Sách - Combo 4 Cuốn Lén Nhặt Chuyện Đời + Dẫu Có Ra Đi Vẫn Sẽ Cười + Ai Rồi Cũng Sẽ Bình Yên + Lữ Khách Ven Đường (Sbooks),210000,380000,4.5,2,Không rõ,37,available,68000,Truyện ngắn - Tản văn - Tạp Văn Việt Nam,SBOOKS,Bìa mềm,0,09/07/23 11:31,,2023,
263419926,Giải Phẫu Học Về Giãn Cơ,201300,305000,4.6,26,Arnold G. Nelson,415,available,68003,Sách Y Học Khác,Pandabooks,Bìa mềm,408,06/01/23 0:00,,2023,
263391841,Hai Vạn Dặm Dưới Biển,79800,99000,4.8,95,Jules Verne,658,available,67994,Tác Phẩm Kinh Điển Nước Ngoài,Nhà Xuất Bản Kim Đồng,Bìa mềm,452,07/01/19 0:00,,2019,
251928260,Ông Tướng Tình Báo Bí Ẩn Và Những Điệp Vụ Siêu Hạng,86500,118000,5,23,Hoàng Hải Vân,271,available,9724,Lịch Sử Việt Nam,First News - Trí Việt,Bìa mềm,232,03/03/23 0:00,,2023,
251769246,Thả Trôi Phiền muộn,72700,110000,5,26,Suối Thông,780,available,67944,Sách Chữa Lành,Saigon Books,Bìa mềm,256,03/01/23 0:00,,2023,
251444983,"Sách Trinh Thám, Tiểu Thuyết Trinh Thám Cổ Điển - Chiếc Xe Sắt - Phúc Minh Books",49990,49990,5,5,Không rõ,89,available,664,Truyện trinh thám,Phuc Minh Books,Bìa mềm,240,,,,
192125792,Harry Potter và Hòn đá phù thủy (Tái Bản 2022),124000,150000,5,136,J.K.Rowling,1326,available,840,Truyện Giả tưởng - Huyền Bí - Phiêu Lưu,NXB Trẻ,Bìa mềm,366,08/01/22 0:00,,2022,
190601856,Tâm,62300,89000,5,37,Inamori Kazuo,580,available,67979,Phật giáo,Thái Hà,Bìa mềm,204,07/01/22 0:00,,2022,
186265449,Bạn Đang Nghịch Gì Với Đời Mình? (Tái Bản 2022),88400,124000,4.7,43,J.Krishnamurti,1181,available,871,Sách tư duy - Kỹ năng sống,First News - Trí Việt,,308,01/11/18 0:00,,2018,
185226875,Tiếng Anh 3 i-Learn Smart Start Workbook (Sách bài tập),78000,78000,5,7,Không rõ,440,available,14872,ELTs,CÔNG TY TNHH EDUCATION SOLUTIONS VIỆT NAM,,0,,,,
181938702,Từ Tốt Đến Vĩ Đại - Jim Collins (Tái Bản 2021),104000,130000,4.2,5,Jim Collins,294,available,2,Root,NXB Trẻ,,0,,,,
178502501,"Boxset ""Thời Thơ Ấu Dài Lâu""",734000,990000,4.5,119,Nguyễn Nhật Ánh,623,available,1754,Văn học thiếu nhi,NXB Trẻ,Bìa mềm,220,05/05/22 0:00,,2022,
146225297,Flow - Dòng Chảy,175500,228000,5,138,Mihaly Csikszentmihalyi,1582,available,2,Root,FIRST NEWS,,0,,,,
139979522,Ăn Dặm Kiểu Nhật (Tái Bản),135000,189000,5,178,Tsutsumi Chiharu,2033,available,68027,Sách ăn dặm cho bé,Thái Hà,Bìa mềm,176,11/11/21 0:00,,2021,
111285062,Đắc Nhân Tâm (Bìa Mềm)(Tái Bản),64500,86000,5,208,Dale Carnegie,2027,available,8322,Nhà Sách Tiki,First News - Trí Việt,Bìa mềm,320,07/01/21 0:00,,2021,
104074997,Kỹ Năng Bán Hàng Tuyệt Đỉnh,88400,120000,5,296,Grant Cardone,3662,available,316,Sách tiếng Việt,Saigon Books,Bìa mềm,293,06/01/21 0:00,,2021,
80657321,Cơ Thể Tự Chữa Lành: Phục Hồi Tuyến Giáp,144000,180000,5,108,Anthony William,790,available,68002,Sách Y Học Hiện Đại,Huy Hoàng Bookstore,Bìa mềm,408,03/01/21 0:00,,2021,
77109209,Nghệ Thuật Đánh Cắp Ý Tưởng (10 Bí Mật Không Ai Nói Với Bạn Về Sáng Tạo),84100,99000,5,56,Austin Kleon,295,available,385,Sách kỹ năng làm việc,Alphabooks,Bìa mềm,160,02/01/21 0:00,,2021,
71345381,Sách Thay Đổi Cuộc Sống Với Nhân Số Học - Lê Đỗ Quỳnh Hương,248000,248000,4.8,2979,David A. Phillips,14972,available,316,Sách tiếng Việt,First News - Trí Việt,Bìa gập,342,10/01/20 0:00,,2020,
69624539,Khoa Học Về Yoga,240000,300000,5,33,Ann Swanson,118,available,68009,Yoga,Nhã Nam,Bìa cứng,220,10/15/20 0:00,,2020,
39909003,Giáo Dục Nhi Đồng,52800,65000,4.7,17,Đạm Phương nữ sử,335,available,2,Root,Nhà Xuất Bản Kim Đồng,Bìa mềm,496,,,,
24984581,Khi Bạn Tắc Đường Thì Tôi Đang Chơi Golf (Tái Bản 2019),78700,96000,5,7,Simon Thompson,59,available,847,Bài học kinh doanh,Huy Hoàng Bookstore,Bìa mềm,276,07/01/19 0:00,,2019,
3859125,Ngũ Luân Thư (Tái Bản 2018),119000,119000,5,8,Miyamoto Musashi,47,available,316,Sách tiếng Việt,Omega Plus,Bìa mềm,208,,,,
277559056,Chúa Tể Bóng Tối – Tập 10 [Tặng Postcard + Photostrip],36100,40000,0,0,Nhiều tác giả,13,available,1084,"Truyện Tranh, Manga, Comic",Nhà Xuất Bản Kim Đồng,Bìa mềm,144,,,,
277553344,Một mình ở châu Âu - Bất hạnh là một tài sản - Bản 2025 - Phan Việt - Sáng Books,120000,120000,5,1,Phan Việt,18,available,843,Tiểu sử - Hồi ký,Công ty TNHH Sáng World,Bìa mềm tay gấp,382,,,,
277515695,Từ Sông Bến Hải Đến Dinh Độc Lập,175200,219000,0,0,Không rõ,0,available,9724,Lịch Sử Việt Nam,Alpha Books,Bìa mềm tay gấp,400,,,,
277413581,Định Giá Doanh Nghiệp Và Tài Sản - Ứng Dụng Trong Đầu Tư Tài Chính,346500,495000,0,0,TS. Đinh Thế Hiển,30,available,5246,Sách tài chính - khác,Công ty TNHH Thương mại Dịch vụ Quảng cáo Nhà sách Kinh Tế,Bìa mềm,492,02/27/25 10:53,,2025,
