id,name,price,original_price,rating_average,review_count,author,quantity_sold,inventory_status,Công ty phát hành,Loại bìa,Số trang,Ngày xuất bản,main_category,sub_category_1,sub_category_2,sub_category_3,sub_category_4,page_range,quantity_range,rating_range
165089915,"7 Câu Hỏi ""Thần Kỳ"" Của Mọi Sếp Giỏi (Tái bản)",97500,150000,5,34,Michael Bungay Stanier,891,available,Saigon Books,Bìa mềm,240,01/01/22,Sách tiếng Việt,Sách kinh tế,Sách quản trị nhân lực,,,1-500,0-2500,5 sao
90866359,Phật Học Tinh Hoa (Tái Bản),65200,75000,5,15,Thu Giang Nguyễn Duy Cần,98,available,NXB Trẻ,Bìa mềm,252,04/15/21,Sách tiếng Việt,Sách Kiến Thức Tổng Hợp,Sách giáo dục,,,1-500,0-2500,5 sao
80142837,Hackers IELTS Basic- Listening,183200,229000,5,59,Hackers,230,available,Alphabooks,Bìa mềm,448,03/15/21,Sách tiếng Việt,Sách Học Ngoại Ngữ,Sách Học Tiếng Anh,Luyện thi IELTS,,1-500,0-2500,5 sao
73878873,Tư Duy Sâu,74600,91000,4.8,143,Diệp Tử,573,available,BeBooks,Bìa mềm,296,12/01/20,Sách tiếng Việt,Sách kỹ năng sống,Sách tư duy - Kỹ năng sống,,,1-500,0-2500,4 sao
73609405,"Đàm Phán Bậc Thầy, Cả Hai Cùng Thắng (Tái Bản Lần 2-2020)",79900,108000,5,9,David Goldwich,200,available,Saigon Books,Bìa mềm,256,11/15/20,Sách tiếng Việt,Sách kỹ năng sống,Sách hướng nghiệp,,,1-500,0-2500,5 sao
71072209,Nhân Gian Đáng Giá,87200,128000,5,135,Tsuneko Nakamura,1057,available,Huy Hoàng Bookstore,Bìa mềm,262,10/01/20,Sách tiếng Việt,Sách kỹ năng sống,Sách kỹ năng mềm,Sách Chữa Lành,,1-500,0-2500,5 sao
51244265,Lược Sử Kinh Tế Học,113400,135000,5,25,Niall Kishtainy,98,available,Nhã Nam,Bìa mềm,316,03/01/20,Sách tiếng Việt,Sách kinh tế,Sách kinh tế học,Sách kinh tế học - khác,,1-500,0-2500,5 sao
49549966,Ba Người Lính Ngự Lâm (Đông A) (Tái Bản),212500,250000,5,13,Alexandre Dumas,38,available,Công Ty Cổ Phần Văn Hóa Đông A,Bìa mềm,840,02/02/20,Sách tiếng Việt,Sách văn học,Tác phẩm kinh điển,Tác Phẩm Kinh Điển Nước Ngoài,,500-1000,0-2500,5 sao
39820798,Những Câu Hỏi Lớn - Tiến Hóa,112000,159000,5,28,Francisco J. Ayala,375,available,Alphabooks,Bìa mềm,316,11/01/19,Sách tiếng Việt,Sách Kiến Thức Tổng Hợp,Kiến Thức Bách Khoa,,,1-500,0-2500,5 sao
32219488,Doanh Nghiệp Của Thế Kỷ 21 (Tái Bản 2019),65000,100000,4.8,484,Robert T Kiyosaki,5639,available,NXB Trẻ,Bìa mềm,260,,Sách tiếng Việt,Sách kinh tế,Sách kinh tế học,Sách kinh tế học - khác,,1-500,5000-10000,4 sao
5112975,Marketing giỏi phải kiếm được tiền - The end of marketing as we know it,299000,299000,4.7,992,Không rõ,12875,available,CÔNG TY TNHH HAPPY LIVE,Bìa cứng,408,03/10/22,Sách tiếng Việt,Sách kinh tế,Sách Marketing - Bán hàng,,,1-500,10000-20000,4 sao
2274523,Series Địch Công Kỳ Án: Bí Mật Quả Chuông,33000,66000,5,33,Robert Van Gulik,393,available,Phúc Minh Books,Bìa mềm,404,,Sách tiếng Việt,Sách văn học,Truyện trinh thám,,,1-500,0-2500,5 sao
719990,Mom's Letters: Transportation,9000,18000,5,33,Lương Thị Diễm Hồng,447,available,Phúc Minh Books,Không có,32,07/14/17,Sách tiếng Việt,Sách thiếu nhi,Kiến thức - Bách khoa,,,1-500,0-2500,5 sao
625478,Toán So Sánh,37500,37500,0,0,Không rõ,49,available,Không rõ,Không có,Không rõ,,Văn phòng phẩm,Flashcards,Flashcards Cho Bé,,,Không rõ,0-2500,0 sao
543197,Sách Sức Mạnh Của Hiện Tại - The Power Of Now (Tái Bản),168000,168000,0,0,Eckhart Tolle,57,available,First News - Trí Việt,Bìa mềm,Không rõ,09/07/16,Sách tiếng Việt,Sách kỹ năng sống,Sách tư duy - Kỹ năng sống,,,Không rõ,0-2500,0 sao
464132,Truyện Kiều,29700,35000,4.8,12,Nguyễn Du,49,available,Huy Hoàng Bookstore,Bìa mềm,175,10/14/15,Sách tiếng Việt,Sách văn học,Truyện ngắn - Tản văn - Tạp Văn,Truyện ngắn - Tản văn - Tạp Văn Việt Nam,,1-500,0-2500,4 sao
356317,Tay Không Gây Dựng Cơ Đồ (Tái Bản),98000,98000,0,0,Vikrom Kromadit,9,available,First News - Trí Việt,Bìa mềm,280,10/01/11,Sách tiếng Việt,Sách kinh tế,Sách khởi nghiệp,,,1-500,0-2500,0 sao
277599012,Shangri-La Frontier ~ Thợ Săn Game Rác Khiêu Chiến Game Thần Thánh ~ Tập 4,40000,40000,0,0,Nhiều tác giả,12,available,Nhà Xuất Bản Kim Đồng,Bìa mềm,196,,Sách tiếng Việt,"Truyện Tranh, Manga, Comic",,,,1-500,0-2500,0 sao
277551078,Sách - Dấu Ấn Hoàng Gia - Tập 19,29100,30000,0,0,Chieko Hosokawa,14,available,Nhà Xuất Bản Kim Đồng,Bìa mềm,Không rõ,12/21/23,Sách tiếng Việt,"Truyện Tranh, Manga, Comic",,,,Không rõ,0-2500,0 sao
277520857,Tình Yêu Vẫn Cháy Trong Đống Tro Tàn,80900,105000,5,1,Dương Hạnh – Hạ Mer,9,available,Người Trẻ Việt,Bìa mềm,192,05/01/25,Sách tiếng Việt,Sách văn học,Truyện ngắn - Tản văn - Tạp Văn,Truyện ngắn - Tản văn - Tạp Văn Việt Nam,,1-500,0-2500,5 sao
277484727,Hồ Sơ Mật - The Top Secret Season 0 - Tập 03 (Tặng kèm set card nhân vật. Truyện Tranh NXB Trẻ),52250,55000,0,0,Reiko Shimizu,8,available,NXB Trẻ,Không có,Không rõ,,Sách tiếng Việt,"Truyện Tranh, Manga, Comic",,,,Không rõ,0-2500,0 sao
277438624,Đêm trước Đông chí,124000,165000,5,1,Bối Khách Bang,23,available,Daisy.horror,Bìa mềm,400,05/01/25,Sách tiếng Việt,Sách văn học,Truyện kinh dị,,,1-500,0-2500,5 sao
276943173,Truyện - Cậu Ma Nhà Xí Hanako - Chọn Lẻ 21 Tập - AidaIro - Kim Đồng,35000,35000,5,3,Không rõ,28,available,NXB Kim Đồng,Không có,Không rõ,,Sách tiếng Việt,"Truyện Tranh, Manga, Comic",,,,Không rõ,0-2500,5 sao
276886510,Thượng Kinh Ký Sự (Bìa Cứng) - TRE,219000,295000,5,2,Lê Hữu Trác,26,available,NXB Trẻ,Bìa mềm,524,,Sách tiếng Việt,Sách văn học,Tiểu sử - Hồi ký,,,500-1000,0-2500,5 sao
276886071,Kiếp Nào Ta Cũng Tìm Thấy Nhau: Câu Chuyện Về Những Linh Hồn Tri Kỷ Vĩnh Viễn Không Chia Lìa,65340,99000,5,757,Brian L Weiss,6930,available,Thái Hà,Bìa mềm,292,02/02/22,Sách tiếng Việt,Sách Tôn Giáo - Tâm Linh,Phật giáo,,,1-500,5000-10000,5 sao
276451004,Sách Nuôi Dưỡng Tâm Hồn - Bộ Gấu Con - 6 Tập (Lẻ tuỳ chọn),32000,32000,0,0,Viện Giáo Dục Shichida Việt Nam,7,available,Công ty CP Thương mại Puma Books Việt Nam,Bìa mềm,20,01/02/24,Sách tiếng Việt,Sách thiếu nhi,Truyện kể cho bé,,,1-500,0-2500,0 sao
276427711,Sách Nuôi Dưỡng Tâm Hồn - Bộ Thỏ Con - 6 Tập (Lẻ tuỳ chọn),32000,32000,0,0,Viện Giáo Dục Shichida Việt Nam,7,available,Công ty CP Thương mại Puma Books Việt Nam,Bìa mềm,20,01/02/24,Sách tiếng Việt,Sách thiếu nhi,Truyện kể cho bé,,,1-500,0-2500,0 sao
276408251,Không Gia Đình - Bìa Cứng (Tái Bản 2024),172000,215000,5,4,Hector Malot,28,available,Huy Hoàng Bookstore,Bìa mềm,Không rõ,12/21/23,Sách tiếng Việt,Sách văn học,Tiểu Thuyết,Tiểu Thuyết Phương Tây,,Không rõ,0-2500,5 sao
276366394,Móc Khóa Mèo Máy Doremon Qùa tặng Móc Chià Khóa_ Hàng chính hãng,109000,109000,0,0,Không rõ,6,available,Không rõ,Không có,Không rõ,,Quà lưu niệm,Móc Khóa,,,,Không rõ,0-2500,0 sao
275591569,Chùm Nho Phẫn Nộ,153000,245000,5,4,John Steinbeck,41,available,Bách Việt,Bìa mềm,728,07/01/24,Sách tiếng Việt,Sách kinh tế,"Sách quản trị, lãnh đạo",,,500-1000,0-2500,5 sao
275269362,Bưu thiếp kỳ quan thế giới ( bộ 6 ảnh ) - Nhà Sách Á Châu,40000,40000,0,0,nhieu tac gia,379,available,Công ty cổ phần đầu tư và phát triển giáo dục quốc tế Á Châu,Bìa cứng,6,06/13/24,Sách tiếng Việt,Sách thiếu nhi,Kiến thức - Bách khoa,,,1-500,0-2500,0 sao
274771457,The Garden Of Youth - Vườn Thanh Xuân,135200,169000,5,12,Không rõ,166,available,Fahasa,Không có,Không rõ,,Sách tiếng Việt,Sách văn học,Truyện ngắn - Tản văn - Tạp Văn,,,Không rõ,0-2500,5 sao
272853941,Thử tài tìm kiếm – Thế giới,51900,68000,5,3,Usborne,20,available,Đông A,Bìa mềm,48,10/01/23,Sách tiếng Việt,Sách thiếu nhi,Kiến thức - Bách khoa,,,1-500,0-2500,5 sao
272106953,"Luyện thi APTIS ESOL B1, B2, C 4 kỹ năng - Chứng chỉ APTIS hay bằng APTIS - ThS. Lê Vy - Vivian",214720,244000,4.6,10,Vũ Thị Lê Vy,126,available,Công ty TNHH Giáo dục Smartbee,Bìa mềm,268,08/23/23,Sách tiếng Việt,Sách Học Ngoại Ngữ,Sách Học Tiếng Anh,Sách học tiếng anh - khác,,1-500,0-2500,4 sao
271828247,Sách - Sao Chúng Ta Lại Ngủ - Why We SLeep,211000,249000,5,1,Không rõ,23,available,Hải Đăng Book,Không có,Không rõ,,Sách tiếng Việt,Sách kỹ năng sống,Sách tư duy - Kỹ năng sống,,,Không rõ,0-2500,5 sao
248656083,Kết Thúc Bán Hàng Đòn Quyết Định,73030,109000,5,9,Brian Tracy,198,available,Alphabooks,Bìa mềm,252,03/03/23,Sách tiếng Việt,Sách kinh tế,Bài học kinh doanh,,,1-500,0-2500,5 sao
248544490,Combo Sách Giáo Trình Chuẩn HSK 4 Tập 1 - Sách Bài Học Và Bài Tập (Bộ 2 Cuốn),289500,376000,5,19,Khương Lệ Bình,202,available,Cty Nhân Trí Việt,Không có,Không rõ,,Sách tiếng Việt,Sách Học Ngoại Ngữ,Sách Học Tiếng Hoa,Giáo trình Hán ngữ,,Không rõ,0-2500,5 sao
241899722,Mật Mã Tiểu Đường,123000,179000,4.7,13,Jason Fung,244,available,Alphabooks,Bìa mềm,320,02/01/23,Sách tiếng Việt,Nuôi dạy con,Sách Dinh Dưỡng - Sức Khỏe Cho Bé,Chăm sóc sức khỏe em bé,,1-500,0-2500,4 sao
216437675,TIẾN TRÌNH THÀNH NHÂN (TÁI BẢN),102000,155000,5,20,Carl R. Rogers,331,available,Bách Việt,Bìa mềm,456,02/01/23,Sách tiếng Việt,Sách kinh tế,"Sách quản trị, lãnh đạo",,,1-500,0-2500,5 sao
205814766,Viết Gel Sarasa Clip 0.5mm - Zebra Nhật Bản [Chính hãng],37000,37000,2,1,Không rõ,16,available,Không rõ,Không có,Không rõ,,Văn phòng phẩm,Bút - Viết các loại,Bút gel - Bút nước,Bút gel,,Không rõ,0-2500,2 sao
204078065,Thuật Thao Túng - Góc Tối Ẩn Sau Mỗi Câu Nói,94600,139000,4.8,316,Wladislaw Jachtchenko,3679,available,Bloom Books,Bìa mềm,344,,Sách tiếng Việt,Sách Kiến Thức Tổng Hợp,Lĩnh vực khác,,,1-500,2500-5000,4 sao
203958084,7 Thói Quen của Bạn Trẻ Thành Đạt (Khổ Lớn) (Tái Bản),122840,148000,0,0,Sean Covey,0,available,First News - Trí Việt,Không có,336,,Sách tiếng Việt,Sách kỹ năng sống,Sách tư duy - Kỹ năng sống,,,1-500,0-2500,0 sao
197657913,Những Giấc Mơ Ở Hiệu Sách Morisaki,54000,75000,5,85,Yagisawa Satoshi,891,available,Nhã Nam,Bìa mềm,180,09/09/22,Sách tiếng Việt,Sách văn học,Truyện ngắn - Tản văn - Tạp Văn,Truyện ngắn - Tản văn - Tạp Văn Nước Ngoài,,1-500,0-2500,5 sao
195885674,Đất Nước Gấm Hoa - Atlas Việt Nam,278000,350000,4.8,38,Hồ Quốc Cường,525,available,NXB Kim Đồng,Bìa mềm,172,08/08/22,Sách tiếng Việt,Sách thiếu nhi,Kiến thức - Bách khoa,,,1-500,0-2500,4 sao
193099631,Đại Gia Gatsby,62100,86000,4.8,101,Francis Scott Key Fitzgerald,1033,available,Nhã Nam,Bìa mềm,260,07/07/22,Sách tiếng Việt,Sách văn học,Tác phẩm kinh điển,Tác Phẩm Kinh Điển Nước Ngoài,,1-500,0-2500,4 sao
192949035,Lược Sử Nước Việt Bằng Tranh (Tái Bản 2022),116200,140000,5,9,Tạ Huy Long,130,available,Nhà Xuất Bản Kim Đồng,Không có,Không rõ,,Sách tiếng Việt,Sách thiếu nhi,Truyện tranh thiếu nhi,,,Không rõ,0-2500,5 sao
191782142,Điều Vĩ Đại Đời Thường,62500,92000,5,34,Robin Sharma,543,available,NXB Trẻ,Không có,272,07/07/22,Sách tiếng Việt,Sách kỹ năng sống,Sách hướng nghiệp,,,1-500,0-2500,5 sao
179721624,Bút Bi Thiên Long TL-08,71300,110000,5,25,Không rõ,238,available,Không rõ,Không có,Không rõ,,Văn phòng phẩm,Bút - Viết các loại,Bút bi - Ruột bút bi,Bút bi bấm,,Không rõ,0-2500,5 sao
153492651,Dám bị ghét,101000,119000,5,1,"Kishimi Ichiro, Koga Fumitake",82,available,Nhã Nam,Bìa mềm,336,02/05/18,Sách tiếng Việt,Sách văn học,Tiểu Thuyết,Tiểu Thuyết Phương Đông,,1-500,0-2500,5 sao
129381098,Tiếp Thị 5.0: Công Nghệ Vị Nhân Sinh,88800,120000,5,447,Philip Kotler,4230,available,NXB Trẻ,Bìa mềm,306,10/01/21,Sách tiếng Việt,Sách kinh tế,Sách kỹ năng làm việc,,,1-500,2500-5000,5 sao
121372698,NGÀI CÓC ĐI GẶP BÁC SĨ TÂM LÝ ( BÌA CỨNG),140160,219000,5,394,Robert de Board,2686,available,1980 Books,Bìa cứng,328,09/13/21,Sách tiếng Việt,Sách kỹ năng sống,Sách tư duy - Kỹ năng sống,,,1-500,2500-5000,5 sao
111285050,Ai Lấy Miếng Pho Mát Của Tôi ? (Tái Bản),55700,68000,4.8,4,Spencer Johnson,140,available,First News - Trí Việt,Bìa mềm,128,07/01/21,Sách tiếng Việt,Sách kỹ năng sống,Sách kỹ năng mềm,Nghệ thuật sống,,1-500,0-2500,4 sao
95997783,Sách Luyện thi B1 Vstep 4 kỹ năng - Ôn thi chứng chỉ tiếng Anh B1 bậc 3 (bằng B1 tiếng Anh) theo Khung NLNN Việt Nam,255000,255000,4.8,323,Vũ Thị Lê Vy,1756,available,Công ty TNHH Giáo dục Smartbee,Bìa mềm,328,03/25/21,Sách tiếng Việt,Sách Học Ngoại Ngữ,Sách Học Tiếng Anh,Sách học tiếng anh - khác,,1-500,0-2500,4 sao
90257133,Nghĩ Như Hoàng Đế La Mã - Triết Lý Khắc Kỷ Của Marcus Aurelius,135000,150000,4.8,23,Donald Robertson,102,available,NXB Trẻ,Bìa mềm,430,04/01/21,Sách tiếng Việt,Sách Kiến Thức Tổng Hợp,Triết Học,Triết Học phương Tây,,1-500,0-2500,4 sao
85029033,Truyện Cổ Grimm (Ấn Bản Đầy Đủ Nhất Kèm 184 Minh Hoạ Của Philipp Grot Johann Và Robert Leinweber),510000,680000,5,60,Jacob & Wilhelm Grimm,192,available,Công Ty Cổ Phần Văn Hóa Đông A,Bìa cứng,980,03/01/21,Sách tiếng Việt,Sách thiếu nhi,Truyện cổ tích,,,500-1000,0-2500,5 sao
19824204,Combo Doraemon Truyện Ngắn (45 Tập) - Tái Bản,847000,990000,4.8,566,Fujiko-F-Fujio,2907,available,NXB Kim Đồng,Bìa mềm,1000,09/26/23,Sách tiếng Việt,"Truyện Tranh, Manga, Comic",,,,500-1000,2500-5000,4 sao
544731,Giáo Trình Chuẩn HSK 2 - Bài Học (Kèm file MP3),157000,198000,5,465,Khương Lệ Bình,3841,available,Nhân Trí Việt,Bìa mềm,144,09/14/16,Sách tiếng Việt,Sách Học Ngoại Ngữ,Sách Học Tiếng Hoa,Giáo trình Hán ngữ,,1-500,2500-5000,5 sao
277521304,Thám Tử Lừng Danh Conan Tập 18 (Bản Nâng Cấp) [Tặng Kèm Bookmark],33300,35000,0,0,Gosho Aoyama,19,available,Nhà Xuất Bản Kim Đồng,Bìa mềm,184,,Sách tiếng Việt,"Truyện Tranh, Manga, Comic",,,,1-500,0-2500,0 sao
277514038,Giao Dịch Sự Bất Định - Phương Pháp Đầu Tư Thực Chiến Trong Môi Trường Đầy Ngẫu Nhiên Của Thị Trường Tài Chính,254000,299000,0,0,Vũ Tiến,2,available,Alpha Books,Bìa mềm,Không rõ,,Sách tiếng Việt,Sách kinh tế,Sách tài chính,Sách tài chính - khác,,Không rõ,0-2500,0 sao
277267331,One-Punch Man Tập 29: Phất Cờ Trỗi Dậy [Tặng Kèm Bookmark],22600,25000,0,0,Nhiều tác giả,57,available,Nhà Xuất Bản Kim Đồng,Bìa mềm,192,05/02/25,Sách tiếng Việt,"Truyện Tranh, Manga, Comic",,,,1-500,0-2500,0 sao
276596512,Sách Tôi Thích Dáng Vẻ Nỗ Lực Của Chính Mình - Lily Trương,79200,99000,5,5,Lily Trương,59,available,Công Ty Cổ Phần Time Books,Bìa mềm,208,,Sách tiếng Việt,Sách kỹ năng sống,Sách tư duy - Kỹ năng sống,,,1-500,0-2500,5 sao
276526887,Tạp chí Kinh tế Sài Gòn kỳ số 45-2024,25000,25000,0,0,Tạp chí Kinh tế Sài Gòn,15,available,Tạp chí Kinh tế Sài Gòn,Bìa mềm,Không rõ,11/07/24,Sách tiếng Việt,Tạp Chí - Catalogue,,,,Không rõ,0-2500,0 sao
276509017,Nền Giáo Dục Mới Can Đảm,95100,139000,0,0,Salman Khan,76,available,Alphabooks,Bìa mềm,276,,Sách tiếng Việt,Sách Kiến Thức Tổng Hợp,Sách giáo dục,,,1-500,0-2500,0 sao
276165164,Càng kiên định càng thành công: 12 phẩm chất rèn luyện tâm trí vững vàng để hoàn thành xuất sắc mọi việc,126000,168000,0,0,Không rõ,4,available,BIZBOOKS,Bìa mềm,268,,Sách tiếng Việt,Sách kỹ năng sống,Sách tư duy - Kỹ năng sống,,,1-500,0-2500,0 sao
275946093,Trở Về Năm Tháng Bố Tôi Là Hot Boy,196000,258000,4.8,16,Xuân Phong Lựu Hỏa,92,available,Đinh Tị,Bìa mềm,672,,Sách tiếng Việt,Sách văn học,Truyện ngôn tình,,,500-1000,0-2500,4 sao
275843796,Sưởi Ấm Mặt Trời - Phần Tiếp Theo Của Cây Cam Ngọt Của Tôi,128000,160000,5,8,JOSES MAURO DE VASCONCELOS,130,available,Nhã Nam,Bìa mềm,Không rõ,12/21/23,Sách tiếng Việt,Sách văn học,Tiểu Thuyết,Tiểu Thuyết Phương Đông,,Không rõ,0-2500,5 sao
275611542,"Khoa học Khám phá. Cảm xúc, cảm xúc chi phối tư duy như thế nào?",130000,170000,5,1,Leonard Mlodinow,76,available,NXB Trẻ,Bìa mềm,352,07/22/24,Sách tiếng Việt,Sách Kiến Thức Tổng Hợp,Kiến Thức Bách Khoa,,,1-500,0-2500,5 sao
275396866,Tố Thư,304000,400000,5,8,Hoàng Thạch Công,117,available,Thái Hà,Không có,476,05/01/24,Sách tiếng Việt,Sách kinh tế,"Sách quản trị, lãnh đạo",,,1-500,0-2500,5 sao
274375357,Thao Túng Hành Vi Trong Bán Hàng,124600,179000,5,3,Vũ Vĩnh Mai,108,available,1980 Books,Bìa mềm,330,03/03/24,Sách tiếng Việt,Sách kinh tế,Sách Marketing - Bán hàng,,,1-500,0-2500,5 sao
274173569,Sách CEO Xuất Chúng,365000,365000,4.8,6,Không rõ,294,available,Cty NXB Thế Giới,Bìa cứng,484,,Sách tiếng Việt,Sách kinh tế,"Sách quản trị, lãnh đạo",,,1-500,0-2500,4 sao
273397161,Tâm Lý Học Giải Mã Hành Vi,146000,209000,4.5,4,Morgan Housel,135,available,1980 Books,Bìa mềm,408,11/11/23,Sách tiếng Việt,Sách kỹ năng sống,Sách tư duy - Kỹ năng sống,,,1-500,0-2500,4 sao
273059015,500 bài thuốc hay chữa bệnh theo kinh nghiệm dân gian,60400,90000,4.5,13,Hải Yến,224,available,Nhà sách Minh Thắng,Bìa mềm,314,07/01/23,Sách tiếng Việt,Sách Y Học,Sách Y Học Cổ Truyền,,,1-500,0-2500,4 sao
273029241,Quyền Lực Đích Thực,114000,140000,5,64,Thích Nhất Hạnh,912,available,Phương Nam Book,Bìa mềm,264,04/07/22,Sách tiếng Việt,Sách Tôn Giáo - Tâm Linh,Phật giáo,,,1-500,0-2500,5 sao
272469472,"Sổ Tay Bìa Da Kẻ Ngang Mini A6 Chống Nước, Cao Cấp Deli - 192 Trang 80gsm - Ghi Chép, Takenote, Làm Quà Tặng Nhật Kí",29000,66600,4.6,5,Không rõ,328,available,Không rõ,Không có,Không rõ,,Văn phòng phẩm,Sổ Tay Các Loại,Sổ tay bìa da,,,Không rõ,0-2500,4 sao
271950440,Đồi Thỏ,130000,169000,5,7,Richard Adams,98,available,Nhã Nam,Bìa mềm,494,,Sách tiếng Việt,Sách văn học,Tác phẩm kinh điển,Tác Phẩm Kinh Điển Nước Ngoài,,1-500,0-2500,5 sao
270490737,Khí Công Y Đạo - Tìm Nguyên Nhân Bệnh Và Cách Chữ.a Bệnh - Đỗ Đức Ngọc - Vanlangbooks,68000,85000,5,1,Đỗ Đức Ngọc,47,available,VanLangBooks,Bìa mềm,256,,Sách tiếng Việt,Sách Y Học,Sách Y Học Cổ Truyền,,,1-500,0-2500,5 sao
257769856,Hồi ức Sài Gòn thời chiến tranh,71600,110000,4.8,5,Triệu Quốc Mạnh,55,available,NXB Trẻ,Bìa mềm,200,05/08/23,Sách tiếng Việt,Sách Lịch sử,Lịch Sử Việt Nam,,,1-500,0-2500,4 sao
249856790,Trở Thành Người Phụ Nữ Ai Cũng Muốn Lại Gần,94100,138000,5,12,Tô Mạn,272,available,Blue.Books,Bìa mềm,348,04/04/23,Sách tiếng Việt,Sách văn học,Truyện ngắn - Tản văn - Tạp Văn,Truyện ngắn - Tản văn - Tạp Văn Nước Ngoài,,1-500,0-2500,5 sao
242091363,Combo 365 ngày siêu trí tuệ nhí - Phát triển tư duy logic IQ cho trẻ em (5 cuốn),130000,175000,4.8,9,Starkids,127,available,Megabook,Bìa mềm,32,02/01/23,Sách tiếng Việt,Sách thiếu nhi,Kiến thức - Bách khoa,,,1-500,0-2500,4 sao
198208141,"Hiệu ứng Telomere -Giải pháp đột phá để sống trẻ, khỏe, và ngăn ngừa lão hóa",187000,245000,5,24,Elissa Epel PhD,350,available,NXB Trẻ,Không có,464,09/01/22,Sách tiếng Việt,Sách kỹ năng sống,Sách tư duy - Kỹ năng sống,,,1-500,0-2500,5 sao
194960720,Harry Potter và Hoàng tử Lai,194000,245000,5,53,J.K.Rowling,542,available,NXB Trẻ,Bìa mềm,715,08/22/22,Sách tiếng Việt,Sách văn học,Truyện Giả tưởng - Huyền Bí - Phiêu Lưu,,,500-1000,0-2500,5 sao
